link,headline,datetime_posted,content,scraped_at,analysis_result
https://www.ndtv.com/india-news/lavish-udaipur-wedding-funded-through-rapido-driver-money-trail-reveals-all-9717437,Lavish Udaipur Wedding Funded Through Rapido Driver? Money Trail Reveals All,"Nov 28, 2025 20:19 pm IST","The Enforcement Directorate (ED) has traced a stunning money trail from a Rapido bike driver's bank account to a lavish destination wedding at Udaipur's Taj Aravalli Resort. The wedding, linked to Gujarat youth political figure Aditya Zula, took place in November last year, but the source of the funds used for the luxury event has triggered serious questions. During its investigation into the 1xBet illegal betting racket, the ED found that the Rapido driver's account had received deposits worth an unbelievable Rs 331.36 crore between August 2024 and April 2025. More than Rs 1 crore from this account was allegedly spent on the Udaipur wedding, despite the driver having no connection to either the bride or the groom. Officials say the account functioned as a mule -- receiving deposits from various unidentified sources and sending the money out almost immediately to other suspicious accounts. One of these trails leads to a bank account linked with illegal betting operations. The ED is now tracking additional origins and destinations of these transactions. Investigators believe the use of a third-party account may have been an attempt to hide the real source of the money and avoid scrutiny. The scale of the deposits and the casual misuse of the driver's account have left officials stunned.  A senior ED officer cautioned that such trends are becoming common, noting that many people hand over their account access, thinking it's harmless, only to later face legal consequences when the account is used to move proceeds of crime. This case highlights how mule accounts are increasingly being used to finance high-end celebrations and other costly events, turning unsuspecting individuals into the financial front for illicit operations. ED's advisory to the public: • Never share bank account details, debit or credit cards, UPI, or net-banking access.• Do not sign cheques or financial documents for unknown persons.• Report any unusual deposits, withdrawals, or attempts to misuse your account.• Be cautious of people offering money to use your financial identity.• Verify mobile numbers issued in your name at the government portal tafcop.sancharsaathi.gov.in and deactivate numbers you do not use.",2025-11-28 20:31:23,Positive
https://www.ndtv.com/india-news/saw-his-pic-online-how-2-young-men-caught-madhya-pradesh-rape-accused-9717433,"""Saw His Pic Online"": How 2 Young Men Caught Madhya Pradesh Rape Accused","Nov 28, 2025 20:18 pm IST","In a dramatic late-night twist straight out of a crime thriller, Salman alias Nazar, 23, accused of raping a six-year-old girl in Madhya Pradesh's Raisen district was finally caught not by police patrols, but by two sharp-eyed local youths at a tea stall in Bhopal's Gandhi Nagar on Thursday. The intense 144-hour search for Salman ended in a dramatic arrest in Bhopal, followed by a shocking escape attempt that ended with police opening fire. According to police sources, Salman had trekked into Bhopal through the forest, dodging checkpoints, and had been hiding in the Gandhi Nagar locality. He had no mobile phone, no documents, and was in an inebriated state when caught. As soon as news broke of his detention, workers of the Jai Maa Bhavani Hindu organization rushed to the Gandhi Nagar police station but by then, Salman had already been taken away by Gauharganj police, who had taken him into custody, and left immediately. After the arrest, tension flared in the city. On Friday morning, leaders of the Hindu Utsav Samiti and Sanskriti Bachao Manch reached Hamidia Hospital, raising slogans and demanding harsh action.  Committee president Chandrashekhar Tiwari, accusing the administration of a ""weak information system"" that allowed the accused to hide in Bhopal for days, said ""the accused should be shot dead."" The real twist came from Naya Basti, where two young men - Abdul Rizwan and Asif - played the most crucial role in arresting the fugitive. Speaking exclusively to NDTV, Abdul Rizwan recounted the tense moment. ""I recognized him from a photo on social media. He was roaming around Sector-11 asking for a house to rent. Our boys noticed he had no ID, no registration. He looked exactly like the Raisen accused. He was drunk. We kept him detained from 10 pm to 11:15 pm until the Gauharganj police arrived."" Rizwan said the accused kept trying to escape, but the group kept him engaged until the police reached. ""He asked for a room to rent, but when we asked for an ID card, he said he had nothing. He claimed he slept on the footpath. We detained him. He kept trying to leave, so we stopped him on the pretext of offering him tea. Then the Crime Branch team arrived and took him away."" The youths say Salman told them he had no family support, his mother had died and he lived alone in Karond. The accused was handed over right at the intersection where he was caught, ending a six-day chase that included forest routes, footpaths, and rented-room inquiries.",2025-11-28 20:31:25,Negative
https://www.ndtvprofit.com/law-and-policy/rapido-rider-to-royal-wedding-ed-exposes-dazzling-money-trail-behind-taj-udaipur-extravaganza,,,"In a probe loaded with unexpected turns, the Enforcement Directorate (ED) has traced a stunning money trail from a Rapido bike rider's bank account to a lavish destination wedding at Udaipur's Taj Aravalli Resort. The wedding, linked to Gujarat youth political figure Aditya Zula, took place in November 2024 — but the source of the funds used for the luxury event has triggered serious questions. During its investigation into the 1xBet illegal betting racket, the ED found that the Rapido rider's account had received deposits worth an unbelievable Rs 331.36 crore between August 2024 and April 2025. More than Rs 1 crore from this account was allegedly spent on the Udaipur wedding, despite the driver having no connection to either the bride or the groom. Officials say the account functioned as a mule — receiving deposits from various unidentified sources and sending the money out almost immediately to other suspicious accounts. One of these trails leads to a bank account linked with illegal betting operations. The ED is now tracking additional origins and destinations of these transactions. Investigators believe the use of a third-party account may have been an attempt to hide the real source of the money and avoid scrutiny. The scale of the deposits and the casual misuse of the driver’s account have left officials stunned. A senior ED officer cautioned that such trends are becoming common, noting that many people hand over their account access thinking it’s harmless, only to later face legal consequences when the account is used to move proceeds of crime. This case highlights how mule accounts are increasingly being used to finance high-end celebrations and other costly events, turning unsuspecting individuals into the financial front for illicit operations. ED’s Advisory to the Public: Never share bank account details, debit or credit cards, UPI, or net-banking access. Do not sign cheques or financial documents for unknown persons. Report any unusual deposits, withdrawals, or attempts to misuse your account. Be cautious of people offering money to use your financial identity. Verify mobile numbers issued in your name at the government portaltafcop.sancharsaathi.gov.inand deactivate numbers you do not use. The case continues to unfold as the ED pieces together how a motorbike rider's modest bank account became the route to a millionaire-style wedding.",2025-11-28 20:31:27,Positive
https://www.ndtv.com/india-news/kerala-ministers-trojan-horse-jab-at-senior-congress-leader-kc-venugopal-9717329,"Kerala Minister's ""Trojan Horse"" Jab At Senior Congress Leader KC Venugopal","Nov 28, 2025 20:03 pm IST","Kerala CPI(M) leader and state minister V Sivankutty on Friday launched a scathing attack against AICC general secretary K C Venugopal, calling him a ""Trojan horse"" deployed by the BJP to destroy the Congress. Hours after Venugopal alleged that the Left government in Kerala was working according to the wishes of the BJP government at the Centre, Sivankutty hit back at the Congress leader, accusing him of giving ""wrong advice"" to Rahul Gandhi, the Leader of the Opposition in the Lok Sabha. Speaking to reporters in New Delhi, Venugopal alleged that the Left government had tried to implement the Labour Code of the central government despite pro-Left trade unions, including CITU and AITUC, expressing concern over it. He also cited the recent signing of the PM SHRI project by the Left government and said such steps were extremely condemnable.  Facing strong resistance from its major coalition partner, the CPI, the CPI(M)-led government last month decided to put on hold the implementation of the Centre's PM SHRI scheme in the state, days after a memorandum of understanding (MoU) was signed in this regard in New Delhi. Responding to the allegations, Sivankutty told media in Thiruvananthapuram that Venugopal is ""the great leader who deliberately gave up"" his Rajya Sabha candidature in order to ensure a majority for the BJP in the Upper House. ""By giving Rahul Gandhi wrong advice, he is implementing a strategy that weakens the Congress in every state where elections are held. Instead of strengthening the party, he is trying to destroy it,"" alleged Sivankutty, who holds both the Labour and Education portfolios in the Pinarayi Vijayan-led government. ""Even when central investigative agencies have targeted Sonia Gandhi and Rahul Gandhi, one must think about why only K C Venugopal -- the organisational general secretary who leads the Congress -- remains completely safe. This is proof that there is an active internal nexus between him and the BJP,"" the CPI(M) leader alleged. He also claimed that Venugopal's next goal is to prepare the ground for the BJP in Kerala. ""Every Congress worker and leader must recognise this move, through which he is digging a pit for his own party,"" Sivankutty alleged, referring to Venugopal's frequent interventions in Kerala politics. The Left government in Kerala had recently found itself in a difficult position after a draft regulation linked to the Centre's Labour Codes--introduced three years ago--came to light. The Left parties have been strongly opposing these labour codes at the national level, calling them ""anti-worker"". The draft regulation, however, had already been notified in the state on December 14, 2021. Following media reports, Sivankutty was forced to issue a clarification on Thursday, saying that the Centre's Labour Codes would not be implemented in the state. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)",2025-11-28 20:31:28,Positive
https://www.ndtv.com/india-news/trinamool-leader-shot-dead-in-west-bengal-aide-critically-injured-9717312,"Trinamool Leader Shot Dead In West Bengal, Aide Critically Injured","Nov 28, 2025 20:01 pm IST","A TMC gram panchayat member was shot dead and his associate critically injured after unidentified assailants opened fire at them in West Bengal's Howrah late on Thursday night, police said. The victim, Debobrata Mondal, alias Babu Mondal, a member of the Sampuipara-Basukathi gram panchayat, was returning home around 11 pm on a motorcycle with his associate Anupam Rana when the attack took place near the Nishchinda-Buro Shibtala area under Liluah police station limits, a senior police officer said on Friday. According to police, two motorcycle-borne assailants approached them and fired several rounds at close range. Mondal was hit in the waist and shoulder and collapsed on the spot, while Anupam sustained bullet injuries when he tried to resist the attackers. Local residents rushed both men to Belur State General Hospital. Mondal was later shifted to SSKM Hospital in Kolkata, where he succumbed to his injuries, hospital sources said. Anupam, who was taken to a private hospital in North Howrah, remains in critical condition. Howrah Police Commissioner Praveen Tripathy visited the spot with a team soon after the incident. ""A case of murder has been registered. We are examining CCTV camera footage, and efforts are being made to trace the accused,"" he said. Senior Trinamool Congress leaders, including Howrah District (Sadar) president and MLA Goutam Chowdhury, MLA Kalyan Ghosh, and Domjur Youth Trinamool leader Noorj Molla, visited the hospitals where the victims were taken.  MLA Ghosh said the motive behind the attack was still unclear and demanded the immediate arrest of those involved. Police sources said at least five rounds were fired during the assault. Suman Choudhury, who has previous cases of extortion and attempted murder against him, has emerged as a person of interest in the probe. The killing has heightened tensions in the area ahead of the 2026 Assembly elections, with some local TMC workers alleging the involvement of a man known as Basu, though police said all angles were being investigated. (This story has not been edited by NDTV staff and is auto-generated from a syndicated feed.)",2025-11-28 20:31:30,Negative
https://www.ndtv.com/entertainment/zeenat-aman-recalls-how-she-was-cast-as-rupa-in-satyam-shivam-sundaram-with-throwback-pic-6845659,Zeenat Aman Recalls How She Was Cast As Rupa InSatyam Shivam SundaramWith Throwback Pic,"Nov 28, 2025 19:57 pm IST","Zeenat Aman's Instagram handle is a treasure trove of special anecdotes. From interesting travel tales to fond movie memories and thoughtful insights, the veteran actress is an open book when it comes to her social media posts. Last year, she shared the story of how the late actor-filmmaker Raj Kapoor cast her as Rupa in the hit 1978 musical romanceSatyam Shivam Sundaram. Zeenat Aman describedSatyam Shivam Sundaramas ""a defining anecdote"" from her career. She wrote, “In December, we will mark the 100th birth anniversary of the extraordinary Raj Kapoor. I have rehashed the story of how he came to cast me as Rupa in Satyam Shivam Sundaram countless times, but here it is for Instagram. A defining anecdote from my career.” A post shared by Zeenat Aman (@thezeenataman) Zeenat Aman retraced her steps back to the 1982Raj Kapoor-led dramaVakil Babu. She said, “It was 1981, and we were shootingVakil Babu. Rajji (Raj Kapoor) was playing the titular role, while his younger brother Shashi Kapoor and I were playing leading roles as each other's love interests. In between takes, while the technicians changed sets and rigged lights, we cast members often found ourselves with time to kill. Now Rajji had a radical approach to his art, and he was brimming with enthusiasm for a film he wanted to make. For days he regaled us with his idea for a story about a man who falls in love with a woman's voice but can't quite reconcile himself to her appearance.”  Zeenat Aman added that Raj Kapoor “never once hinted” that she could be a part of the project. “He spoke with unfettered and rousing passion, but never once even hinted that I could be a part of this film. I was already a star in my own right, and his lack of interest in casting me began to chafe. I knew that my ‘modern image', complete with mini skirts and boots, was the culprit. So I determined to take matters into my own hands,” she said. Revealing how she presented herself as Rupa in front of Raj Kapoor, Zeenat Aman continued, “I knew that Rajji spent much of his spare time at ‘The Cottage' set on the grounds of his sprawling R.K. Studio. It was here that he would hold meetings or host small events, often presiding over these gathering from a pristine mattress placed on the floor. So I made my move. One evening, having wrapped up early from the shoot, I spent an extra 30 minutes in my dressing room making myself up in my own interpretation of Rupa. I put on a ghagra choli, braided my hair with a parandi, and then stuck tissue paper onto my face with glue in an effort to scar my visage.” “When I reached The Cottage I was greeted at the door by John, Rajji's right-hand man. He looked quizzically at me but followed my request - ‘Saabji ko kaho ki Rupa ayi hai',” signed off Zeenat Aman, before adding that she would be continuing the story the next day. A post shared by Zeenat Aman (@thezeenataman) Zeenat Aman has appeared in movies likeDon, Hare Rama Hare Krishna, Yaadon Ki BaraatandDostana, Qurbani. She will next be seen in Faraz Arif Ansari'sBun Tikki.",2025-11-28 20:31:31,Positive
https://sports.ndtv.com/cricket/rishabh-pant-kl-rahul-conundrum-all-rounder-choice-dominate-indias-selection-puzzle-for-1st-south-africa-odi-9716924,,,,2025-11-28 20:31:38,Neutral
https://www.ndtvprofit.com/world/hong-kong-blaze-death-toll-climbs-to-128-arrests-widen,,,"Hong Kong’s deadliest fire in nearly eight decades has killed at least 128, officials announced shortly after making fresh arrests in connection with the blaze. Secretary for Security Chris Tang said at a Friday briefing that officials couldn’t rule out finding more bodies. The status of roughly 200 residents remains uncertain, including 89 of the deceased whose identities haven’t been confirmed. Tang also detailed how construction materials erected for renovation work at the estate contributed to the rapid spread of the fire. The blaze began Wednesday on the lower floors of a building in Wang Fuk Court, where netting wrapped around bamboo scaffolding caught fire and ignited highly flammable foam boards installed around windows. The intense heat also set the scaffolding ablaze, causing burning bamboo pieces to fall and ignite additional floors across the eight-tower complex in northern Hong Kong. Director of Fire Services Andy Yeung said problems had been found with the fire alarms in the buildings, which produced no sound. The blaze is the deadliest in Hong Kong since a warehouse fire in 1948 that killed 176 people. The Independent Commission Against Corruption said Friday it had arrested eight people linked to the estate’s renovation: two directors and two project managers of the engineering consultancy responsible for the work, three scaffolding subcontractors - including a married couple that owns the business - and a middleman. Two directors and a consultant from the contractor responsible for the renovation were arrested earlier on suspicion of manslaughter. Inspections had flagged risks well before the disaster. Regulators conducted 16 checks on the renovation project and issued repeated written warnings urging the contractor to put proper fire-prevention measures in place — including as recently as last week, according to the Labour Department. The company handling the HK$315.5 million ($40.6 million) renovation is also working on 11 other residential projects across Hong Kong, officials said. “It’s premature to pass judgment on any officials or even on any companies involved, but I think government should take a good look at our existing legislation,” Hong Kong lawmaker Regina Ip said in a Bloomberg TV interview Friday. That includes identifying any gaps in requirements for fire-retardant materials, whether for major works or small-scale renovations, and stepping up enforcement, she said. Hong Kong Chief Executive John Lee visited the disaster site on Thursday. He earlier ordered a city-wide inspection of all housing estates undergoing major renovations. At a snap briefing, he said each affected family would receive HK$10,000 in relief. Flanked by several officials, he also pledged to completely phase out bamboo scaffolding in favor of metal alternatives. The government announced on Friday that each affected household will receive an additional HK$50,000 in living allowance. The unprecedented high-rise blaze comes at a delicate moment for Hong Kong. The global finance hub has been working to rebuild its international image after mass protests, a national-security crackdown and strict Covid controls drew criticism from some Western governments. Officials are days away from legislative elections — and Lee would be weighing whether to postpone them. Across the city, several events have been canceled. Oxfam Hong Kong called off its popular Trailwalker fundraising race, while Disneyland scrapped a special screening and premiere of Zootopia 2. Other cancellations include the Standard Chartered Arts in the Park festival and a 10-kilometer race organized by Hong Kong Marathon Pro and the Pegasus Athletics Club. While the broader economic impact should be limited, the tragedy points to deeper political problems, according to Gary Ng, senior economist at Natixis. “A series of mistakes by various stakeholders ultimately led to the tragedy,” Ng said, adding that with so many aging buildings across Hong Kong, these issues must be addressed to prevent further economic, social and human losses. The death toll has exceeded that of the Grenfell Tower fire in London, which killed 72 people in June 2017. That blaze was later deemed to be the result of a “catalogue of failures” by the government and construction industry. While that tragedy unfolded in the middle of the night as residents slept, this fire began mid-afternoon when many people would have been awake. Renovation works at Wang Fuk Court were carried out by Prestige Construction & Engineering Co. Bloomberg News visited Prestige’s office on Thursday, but the shutters were down and no one responded despite repeated knocking. Phone calls to the office went unanswered. Residents displaced by the fire will be sheltered in temporary accommodation. About 1,800 units of transitional housing will be made available — roughly equivalent to the estate’s entire housing stock. Volunteers have rushed to the site and corporate donations have poured in, including from the Jockey Club, which pledged up to HK$170 million to support those affected. Deadly fires have prompted major housing policy overhauls in Hong Kong in the past. Most notably, the Shek Kip Mei fire in 1953, which displaced tens of thousands of refugees, led to the start of the city’s public housing program, with the government providing resettlement housing for the residents.",2025-11-28 20:31:41,Positive
https://www.ndtv.com/entertainment/when-amitabh-bachchan-outwitted-a-snobbish-london-shopkeeper-6549810,When Amitabh Bachchan Outwitted A Snobbish London Shopkeeper,"Nov 28, 2025 19:46 pm IST","Amitabh Bachchan once recalled an awkward interaction with a London shopkeeper. A contestant onKBC 16asked Amitabh Bachchan whether the Bollywood legend ever looks at the price tag before making a purchase. Big B responded by saying that it is natural for any person to check the price before buying anything. Then, he went on to narrate an incident that took place in London. Amitabh Bachchansaid, “We were just shopping around, and I happened to be looking at a tie, when the shopkeeper, with a dismissive tone, said it cost 120 pounds.” The actor added, ""I looked right back at him and responded, ‘Pack ten of these for me.' It's moments like these that remind me of the importance of showing our Indian spirit and confidence, even when faced with condescension. We sometimes need to make it clear that we are not to be underestimated.” In another promo shared by KBC makers,Amitabh Bachchan was seen talking about his college days.When a contestant asked if he visited girls' colleges such as Lady Shri Ram College (LSR), Gargi or Kamala Nehru College during his student life, the actor seemed to be avoiding the question.  He said, ""Dekhiye devi ji ki kya hai ki ab hum shadi-shuda ho gaye hai, aur nati-pota bhi ho gaye hai. Ab woh zamana jo tha wo jawani ka zamana tha, hai na? Uske bare mein aapko kya bataye? Abhi batane se humari poori pole khul jayegi. Aur yeh sarwajanik karyakaram hai, log thoda sa phir sochenge 'Acha aisa tha woh?' Humara impression kharab ho jayega (I am now married and have grandkids too. Those were the days of my youth, if I share all of this now, my image will suffer as this is a family show. People will pass comments about me)."" A post shared by Sony Entertainment Television (@sonytvofficial) KBCstarted premiering on Sony TV in 2000. Ever since its debut, the show has been presented by Amitabh Bachchan. The actor was once replaced by Shah Rukh Khan for the third season but was reinstated for the following iterations. On the big screen, Amitabh Bachchan was last seen inKalki: 2898 ADalongside Prabhas, Deepika Padukone and Kamal Haasan. The film is directed by Nag Ashwin. It released in cinemas on June 27.",2025-11-28 20:31:43,Positive
https://www.ndtv.com/health/yasmin-karachiwala-shares-her-essential-pre-and-post-workout-nutrition-tips-9714953,Celebrity Fitness Expert Shares Must-Follow Nutrition Rules For Better Workouts,"Nov 28, 2025 19:42 pm IST","Celebrity fitness instructor Yasmin Karachiwala recently appeared onThe Masoom Minawala Show.During the interaction, she cleared up one of the most commonly asked fitness questions: what should you eat before and after a workout? According to Yasmin, the right pre and post-workout nutrition can make a big difference in energy, performance and recovery. The fitness coach highlighted early in the conversation how important it is to eat something that gives you ""instant energy"" before working out. “My go-to is a banana and a couple of nuts or a date and a couple of nuts,” she said, while talking about pre-workout meal. These simple, all-natural options offer quick carbs and healthy fats, making them ideal for powering short or intense workouts. She added that this combination remains her ""most favourite pre-workout snack,"" noting its easy digestion — a key factor when eating right before exercising. Yasmin Karachiwala also made it clear that protein should be the main focus of a post-workout meal. “Post-workout, anything with protein,” she said. Protein is essential for rebuilding muscle fibres and supporting overall recovery after physical activity. For non-vegetarians, the fitness trainer suggested eggs as a great option. However, she also recommended a protein shake as a quick and efficient alternative for people who are constantly on the move.  A post shared by The Masoom Minawala Show (@themasoomminawalashow) Yasmin Karachiwala further pointed out that the nutrition industry in India is evolving, with many new protein choices entering the market. “Right now, we have some great protein shakes in the market… which are plant-based, which aren't whey,” she explained. As more people report whey intolerance, the demand for dairy-free options continues to rise. According to Yasmin, Indian brands are now offering ""great protein substitutes"" to meet this growing need. These plant-based options serve as a reliable alternative for those who follow vegan or vegetarian diets or have allergies. Yasmin Karachiwala's recommendations reflect a wider shift toward simple, clean and easy-to-digest nutrition that supports fitness goals effectively. Disclaimer: This content including advice provides generic information only. It is in no way a substitute for a qualified medical opinion. Always consult a specialist or your doctor for more information. NDTV does not claim responsibility for this information.",2025-11-28 20:31:44,Positive
https://sports.ndtv.com/badminton/syed-modi-international-tanvi-sharma-unnati-hooda-kidambi-srikanth-advance-to-semi-finals-9716898,"Syed Modi International: Tanvi Sharma, Unnati Hooda, Kidambi Srikanth Advance To Semi-Finals",Press Trust of India,"Tanvi Sharma crushed Hong Kong's Lo Sin Yan Happy in straight games to storm into the semifinals while Unnati Hooda and Kidambi Srikanth also made their way into the final four of the Syed Modi International Super 300 in Lucknow on Friday. In the women's singles, the 16-year-old Tanvi, who had earlier defeated former world champion Nozomi Okuhara from Japan, needed only 38 minutes to brush aside the challenge of Lo Sin 21-13, 21-19. Tanvi will take on fifth seeded Hina Akechi of Japan, who got the better of third seed Sung Shuo Yun 21-8, 21-15 in the other quarterfinal. Unnati was made to work hard by compatriot Rakshitha Sree Santosh R in the quarterfinal, before winning 21-15, 13-21, 21-16. Unnati will face off against fourth seed Neslihan Arin in the semifinals, after the Turkish player beat India's Isharani Baruah 21-19, 13-21, 21-15. In the men's singles, Srikanth made it to the semis after his opponent Priyanshu Rajawat retired at the score of 21-14, 11-4. Srikanth will take on Mithun Manjunath, who defeated Manraj Singh 21-18, 21-13 in the last eight. Singapore's Jason Teh, the men's top seed, lost 19-21, 21-12, 20-22 in an hour and five minutes against Minoru Koga of Japan, who will take on Hong Kong's Jason Gunawan in the semifinals. In the women's doubles, top seeds Gayatri Gopichand and Treesa Jolly defeated fifth seeds Bengisu Ercetin and Nazlican Inci 21-15, 21-16 to enter the semifinals. Treesa will also feature in the mixed doubles semifinal alongside Hariharan Amsakarunan after the pair defeated Australia's Andika Ramadiansyah and Nozomi Shimizu 21-18, 21-14 in the quarterfinals. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.) Advertisement Advertisement Advertisement Advertisement",2025-11-28 20:31:46,Positive
https://sports.ndtv.com/football/lionel-messi-confirms-hyderabad-visit-during-his-goat-tour-of-india-next-month-9716995,Lionel Messi Confirms Hyderabad Visit During His 'GOAT Tour Of India' Next Month,Press Trust of India,"Argentine football superstar Lionel Messi has confirmed the addition of Hyderabad to his much-anticipated 'GOAT Tour to India 2025' next month, with the Telengana capital becoming his fourth stopover in the country. The World Cup-winning captain will be in Hyderabad after the Kolkata leg -- the first of his tour. He will then proceed to Mumbai and New Delhi where he is expected to meet Prime Minister Narendra Modi. ""Thanks for all the love from India! The GOAT tour kicks off in a few weeks' time!!! I'm happy to share that Hyderabad has been added to my visits to Kolkata, Mumbai and Delhi. See you soon India!"" Messi posted on his social media handle. A post shared by Leo Messi (@leomessi) The decision to add Hyderabad came in the wake of the cancellation of Argentina's proposed friendly in Kochi, which had been originally announced by Kerala Sports Minister V Abdurahiman for November 17. The revised plan ensured that Messi's 'GOAT Tour' would span all the four corners of India -- east (Kolkata), south (Hyderabad), west (Mumbai) and north (New Delhi). Satadru Dutta, the sole organiser of the 'GOAT Tour to India 2025', had told PTI that Messi's event in Hyderabad will be held either at Gachibowli or Rajiv Gandhi International Stadium. According to Dutta, there would be a celebrity match, football clinic, felicitation and musical programme in Hyderabad. The GOAT Tour, conceptualised by Dutta, will feature a mix of celebrity football matches, musical events, meet-and-greet sessions, masterclasses for children and felicitation ceremonies across four cities. Messi will start his tour in Kolkata on December 13, followed by Hyderabad the same evening, before travelling to Mumbai on December 14 and concluding in New Delhi on December 15. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.) Advertisement Advertisement Advertisement Advertisement",2025-11-28 20:31:47,Positive
https://www.ndtvprofit.com/business/swiggy-refutes-media-report-on-instamart-questions-data-credibility,,,"Online food delivery and quick commerce platform Swiggy rejected claims that its Instamart business is losing market share to competitors on Thursday. The company stated that the data cited in a recent news report does not align with the original research data, according to its exchange filing. Swiggy clarified that the media report on Instamart’s market position and related figures is “baseless and unreliable,” through an exchange filing. The company strongly denied the content published by the news portal. “The data and views referred to in the Article by an unlisted competitor are therefore baseless and unreliable, and the Company categorically and strongly denies the content in the said media. The information shared is factually erroneous and misleading,” Swiggy said in its filing. Swiggy also advised shareholders to exercise caution and rely only on official announcements from the company. The firm noted that the report referenced an internal memo from HSBC, which quoted data from market intelligence firm Redseer Consulting and competitor Zepto. The company further stated that it had received confirmation from Redseer regarding any data shared with HSBC or the news portal. Swiggy emphasised that the market share figures mentioned in the report do not match Redseer’s internal research. “The Article refers to an internal memo from HSBC which in turn quotes data from Redseer and Zepto. We have received a confirmation from Redseer (email attached) confirming that (i) no data or analysis has been shared by Redseer with HSBC or with Moneycontrol in relation to the Article; and (ii) the market share data and view mentioned in the Article does not match Redseer’s internal research,” Swiggy informed the exchanges. Redseer Consulting also issued a clarification, stating that it did not share any data or analysis with HSBC or the news portal. “We would like to formally clarify that no data or analysis was shared by Redseer with HSBC or with (news portal) in relation to this article. We also confirm that the market share data and view mentioned in the article does not match Redseer’s internal research,” said Nikhil Dalal, Associate Partner at Redseer Consulting. The news portal has since removed the article from its website as of November 28, 2025.",2025-11-28 20:31:49,Positive
https://www.ndtv.com/india-news/teen-stabbed-to-death-in-delhis-rohini-3-juveniles-detained-cops-9717146,"Teen Stabbed To Death In Delhi's Rohini, 3 Juveniles Detained: Cops","Nov 28, 2025 19:33 pm IST","A 16-year-old boy was allegedly stabbed to death following a quarrel in northwest Delhi's Karala area, police said on Friday. The police have detained three juveniles in connection with the murder and launched further investigation. According to the police, they received information on Thursday from a hospital in Rohini about the teenager, who was brought with stab injuries and was declared dead. A police team reached the hospital and later inspected the crime scene. ""During the inquiry, the team recorded the statement of the cousin of the teen, who is also a juvenile. He claimed to be an eyewitness to the incident. He told the police that he rushed to the spot along with his friend Armaan (18) after receiving a call about a quarrel involving others,"" a police officer said. The officer further said that the teen and others were involved in a heated argument with three boys -- all 15 years old. During the fight, one of the juveniles allegedly stabbed him in the abdomen and thigh, the officer said, adding that the accused fled the spot soon after. ""We checked CCTV footage and gathered local intelligence. Two of the juveniles were detained. The teen was a class 11 student at a private school in Karala. His father works with the NDPL, while his mother is a homemaker. We are questioning the juveniles to know the exact reason behind the murder,"" added the officer. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)",2025-11-28 20:31:50,Negative
